hs_code,chapter,parent_4,parent_6,product_name_ar,product_name_en,regulation_id,regulation_name_ar,certification_key,scraped_from
570310000004,57,5703,570310,أغطية أرضيات من وبر ناعم,Floor coverings of fine hair,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
570321000000,57,5703,570321,ـ ـ نجيلة (عشب اصطناعي),Artificial turf (synthetic grass),REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
570329000000,57,5703,570329,ـ ـ غيرها,Other,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
570331000000,57,5703,570331,ـ ـ نجيلة (عشب اصطناعي),Artificial turf (synthetic grass),REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
570339100000,57,5703,570339,- - - سجاد وبسط وموكيت,"Carpets, rugs and mats",REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
570339200000,57,5703,570339,- - - سجاد وبسط من خيوط قطيفة,Carpets and rugs of velvet yarns,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
570339300000,57,5703,570339,- - - سجاد صلاة,Prayer carpets,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
570339900001,57,5703,570339,سجاد من خيوط البولي برولين,Carpets of polypropylene yarns,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
570339909999,57,5703,570339,غيرها,Other,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
570390110000,57,5703,570390,ـ ـ ـ ـ سجاد صلاة,Prayer carpets,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
570390190001,57,5703,570390,سجاد للأرضيات  من قطن,Floor carpets of cotton,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
570390190002,57,5703,570390,مفارش للأسرة من قطن,Bed covers of cotton,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
570390190003,57,5703,570390,مفارش للطاولات من قطن,Table covers of cotton,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
570390190004,57,5703,570390,مفارش للكراسي من قطن,Chair covers of cotton,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
570390190005,57,5703,570390,سجاد للتعليق على الحائط من قطن,Wall-hanging carpets of cotton,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
570390199999,57,5703,570390,----غيرها,Other,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
570390900001,57,5703,570390,سجاد للأرضيات  من صوف,Floor carpets of wool,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
570390900002,57,5703,570390,مفارش للأسرة من صوف,Bed covers of wool,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
570390900003,57,5703,570390,مفارش للطاولات من صوف,Table covers of wool,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
570390900004,57,5703,570390,مفارش للكراسي من صوف,Chair covers of wool,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
570390909999,57,5703,570390,ـ ـ ـ غيرها,Other,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
570410000000,57,5704,570410,ـ مربعات لا تتجاوز مساحة سطحها عن  0.3 م2,Squares not exceeding 0.3 m2 surface area,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
570420000000,57,5704,570420,- مربعات تتجاوز مساحة سطحها عن  0.3 م2 ولكن لا تزيد عن 1م2,Squares exceeding 0.3 m2 but not exceeding 1 m2,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
570490000000,57,5704,570490,ـ غيرها,Other,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
570500110000,57,5705,570500,ـ ـ ـ ـ سجاد وبسط من خيوط قطيفة,Velvet thread carpets and rugs,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
570500120000,57,5705,570500,ـ ـ ـ ـ سجاد صلاة,Prayer carpets,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
570500190001,57,5705,570500,مفارش للأسرة من خيوط قطيفة,Bedspreads of velvet threads,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
570500190002,57,5705,570500,مفارش للطاولات من خيوط قطيفة,Tablecloths of velvet threads,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
570500190003,57,5705,570500,مفارش للكراسي من خيوط قطيفة,Chair covers of velvet threads,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
570500190004,57,5705,570500,سجاد للتعليق على الحائط من خيوط قطيفة,Wall-hanging carpets of velvet threads,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
570500199999,57,5705,570500,ـ ـ ـ ـ غيرها,Other,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
570500200000,57,5705,570500,ـ ـ ـ سجاد (غير منسوج) من ألياف نسجية مندوفة متماسكة بمطاط أو بمواد لدنة الخ),Non-woven carpets of felted textile fibers bonded with rubber or plastics,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
570500300000,57,5705,570500,ـ ـ ـ سجاد مصنر له مظهر الموكيت أو مظهر الفرو,Carpets with carpet or fur appearance,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
570500900000,57,5705,570500,ـ ـ ـ غيرها,Other,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
580110100000,58,5801,580110,ـ ـ ـ لصناعة العبي و المشالح,For making abayas and cloaks,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
580110900000,58,5801,580110,ـ ـ ـ غيرها,Other,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
580121000000,58,5801,580121,"""ـ ـ أقمشة منسوجة ذات خمل من اللحمة ، غير مقصوصة""","Woven pile fabrics of weft, uncut",REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
580122000000,58,5801,580122,"""ـ ـ أقمشة منسوجة ذات خمل من اللحمة، مقصوصة مضلعة (كوردوري)""","Woven pile fabrics of weft, cut ribbed (corduroy)",REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
580123000000,58,5801,580123,ـ ـ أقمشة منسوجة آخر ذات خمل من اللحمة,Other woven pile fabrics of weft,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
580126000000,58,5801,580126,"ـ ـ أقمشة منسوجة من خيوط قطيفية ""شينيل""",Woven chenille fabrics,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
580127000000,58,5801,580127,-- أقمشة منسوجة ذات مخمل من السدي,Woven velvet fabrics of satin,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
580131000000,58,5801,580131,"""ـ ـ أقمشة منسوجة ذات خمل من اللحمة، غير مقصوصة""","Woven pile fabrics of weft, uncut",REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
580132000000,58,5801,580132,"""ـ ـ أقمشة منسوجة ذات خمل من اللحمة، مقصوصة مضلعة """"كوردوري""""""","Woven pile fabrics of weft, cut ribbed (corduroy)",REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
580133000000,58,5801,580133,ـ ـ أقمشة منسوجة أخر ذات خمل من اللحمة,Other woven pile fabrics of weft,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
580136000000,58,5801,580136,"""ـ ـ أقمشة منسوجة من خيوط قطيفية """"شينيل""""""",Woven chenille fabrics,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
580137000000,58,5801,580137,-- أقمشة منسوجة ذات خمل من السدى,Woven velvet fabrics of satin,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
580190110000,58,5801,580190,ـ ـ ـ ـ لصناعة العبي و المشالح,For making abayas and cloaks,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
580190190000,58,5801,580190,ـ ـ ـ ـ غيرها,Other,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
580190900000,58,5801,580190,ـ ـ ـ غيرها,Other,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
580210000000,58,5802,580210,"""ـ أقمشة منسوجة مزردة من النوع الإسفنجي (نسج المناشف وما يماثلها """" تيري"""") ، من قطن:""",Woven terry fabrics of cotton,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
580220000000,58,5802,580220,"""ـ أقمشة منسوجة من النوع الإسفنجي ونسج المناشف وما يماثلها """" تيري""""، من مواد نسجية أُخر""",Woven terry fabrics of other textile materials,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
580230000000,58,5802,580230,ـ أقمشة ذات أوبار من مواد نسجية,Flocked textile fabrics,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
580300000000,58,5803,580300,نسج بعقدة غزيه، عدا النسج الضيقة (الشرائط) الداخلة في البند 5806.,Gauze woven fabrics excluding narrow fabrics (strips) of heading 5806,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
580410000000,58,5804,580410,ـ تول وأقمشة شبكية آخر,Tulle and other net fabrics,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
580421000000,58,5804,580421,ـ ـ من ألياف تركيبية أو اصطناعية,Of synthetic or artificial fibers,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
580429000000,58,5804,580429,ـ ـ من مواد نسجية أُخر,Of other textile materials,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
580430000000,58,5804,580430,ـ مسننات يدوية الصنع,Handmade gears,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
580500000000,58,5805,580500,"""ديابيج يدوية النسج من أنواع جوبلان، فلاندر،  أوبيسون، بوفييه وما يماثلها وديابيج مشغولة بالإبرة (بالغرزة الصغيرة أو بالغرزة المتقاطعة مثلاً)، وإن كانت جاهزة""","Handwoven tapestries of Gobelin, Flanders, Aubusson, Beauvais types and similar, and needlework tapestries (small stitch or cross stitch), even if finished",REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
580610000000,58,5806,580610,ـ أشرطة من أقمشة منسوجة ذات خمل(بما فيها أقمشة مزردة من النوع الإسفنجي)وأقمشة من خيوط قطيفية (شنيل),Woven fabric ribbons with pile (including sponge-like ribbed fabrics) and chenille yarn fabrics,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
580620000000,58,5806,580620,ـ أشرطة منسوجة أُخر، تحتوي على 5% أو أكثر وزناً من خيوط قابلة للمط أو خيوط مطاط.,Other woven ribbons containing 5% or more elastic or rubber yarn by weight,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
580631000000,58,5806,580631,ـ ـ من قطن,Of cotton,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
580632000000,58,5806,580632,ـ ـ من ألياف تركيبية أو اصطناعية,Of synthetic or artificial fibers,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
580639000000,58,5806,580639,ـ ـ من مواد نسجية أُخر,Of other textile materials,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
580640000000,58,5806,580640,ـ أقمشة ضيقة (شرائط) مؤلفة من سدى دون لحمه مجمعة بواسطة لاصق (البولدويك),"Narrow fabrics (tapes) of plain weave without weft, bonded (boldwick)",REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
580710000000,58,5807,580710,ـ منسوجة,Woven,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
580790000000,58,5807,580790,ـ غيرها,Other,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
580810000000,58,5808,580810,ـ ضفائر أثواباً,Braided braids,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
580890000000,58,5808,580890,ـ غيرها,Other,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
580900000000,58,5809,580900,"""أقمشة منسوجة من خيوط من معدن و أقمشة منسوجة من خيوط نسجية ممعدنة مما يدخل في البند 5605، من الأنواع المستعملة للألبسة و للمفروشات أو لاستعمالات مماثلة، غير مذكورة ولا داخلة في مكان آخر""","Woven fabrics of metal yarns and woven fabrics of metallized textile yarns of heading 5605, used for clothing, furnishings or similar uses, not elsewhere specified or included",REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
581010000000,58,5810,581010,ـ مطرزات من دون أرضية ظاهرة,Embroideries without visible ground,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
581091000000,58,5810,581091,ـ ـ من قطن,Of cotton,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
581092000000,58,5810,581092,ـ ـ من ألياف تركيبية أو اصطناعية,Of synthetic or artificial fibers,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
581099000000,58,5810,581099,ـ ـ من مواد نسجية أُخر,Of other textile materials,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
581100000000,58,5811,581100,"""منتجات نسجية ذات حشو، أثواباً ، تتكون من طبقة أو أكثر من مواد نسجية مضمومة إلى حشو، بالغرز أو بطريقة أُخرى، عدا المطرزات الداخلة في البند 5810""","Quilted textile products, consisting of one or more layers of textile materials joined with padding by stitching or other methods, excluding embroideries of heading 5810",REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
590110000000,59,5901,590110,"""ـ نسج مطلية بصمغ أو بمواد نشوية، من الأنواع المستعملة للتغليف الخارجي للكتب وغيرها من الاستعمالات المماثلة""","Textiles coated with glue or starch, used for outer book covers and similar uses",REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
590190100000,59,5901,590190,ـ ـ ـ نسج شفافة لنقل الرسوم,Transparent fabrics for transferring designs,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
590190200000,59,5901,590190,ـ ـ ـ نسج محضرة للرسم بالألوان(كانفا),Prepared canvas for painting,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
590190300000,59,5901,590190,ـ ـ ـ نسج مقساة من الأنواع المستعملة لصناعة القبعات,Stiffened fabrics used for hat making,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
590210000000,59,5902,590210,ـ من نايلون أو من بولي أميدات أُخر,Of nylon or other polyamides,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
590220000000,59,5902,590220,ـ من بوليسترات,Of polyesters,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
590290000000,59,5902,590290,ـ غيرها,Other,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
590310000000,59,5903,590310,ـ ببولي (فينيل كلوريد),Of polyvinyl chloride (PVC),REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
590320000000,59,5903,590320,ـ ببولي يوريثان,Of polyurethane,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
590390000000,59,5903,590390,ـ غيرها,Other,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
590410000000,59,5904,590410,ـ مشمع أرضية (لينوليوم),Flooring linoleum,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
590490000000,59,5904,590490,ـ غيرها,Other,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
590500100000,59,5905,590500,ـ ـ ـ من قطيفة,Velvet,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
590500200000,59,5905,590500,ـ ـ ـ من قطن,Cotton,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
590500600000,59,5905,590500,ـ ـ ـ من مواد نسجية تركيبية أو اصطناعية,Synthetic or artificial textile materials,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
590500900000,59,5905,590500,ـ ـ ـ من مواد نسجية أخر,Other textile materials,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
590610000000,59,5906,590610,ـ أشرطة لاصقة بعرض لا يزيد عن 20 سم,Adhesive tapes not exceeding 20 cm wide,,اللائحة الفنية للمواد والأشرطة اللاصقة و الغراء والمنتجات ذات العلاقة,saber_coc_or_qm,PCoC|QM
590691000000,59,5906,590691,ـ ـ مصنرة أو كروشيه,Knitted or crocheted,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
590699000000,59,5906,590699,ـ ـ غيرها,Other,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
590700110000,59,5907,590700,ـ ـ ـ ـ النسج المطلية بالقطران أو القار أو المواد المماثلة من الأنواع المستعملة لتحضير أغطية البضائع وأقمشة التغليف,Tar-coated fabrics for cargo covers and packaging,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
590700120000,59,5907,590700,ـ ـ ـ ـ النسج المطلية بمواد شمعية,Wax-coated fabrics,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
590700130000,59,5907,590700,ـ ـ ـ ـ النسج الرقيقة المطلية أو المشبعة بمحضر أساسه راتنجات طبيعية وكافور,Thin fabrics coated or impregnated with natural resin and camphor,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
590700140000,59,5907,590700,النُّسُج المَطْليَّة أو المُشْرَبَة بالزَّيتِ أو مُحَضَّرَاتٌ أَسَاسُها زَيْتُ تَجْفِيف، مِثْلُ أَقْمِشَةِ التَّغْلِيفِ وَالنُّسُج القويَّة الخَشِنَة مِنَ القِنْب والجُوتِ والكِتَّان والقُطْن، وَالنَّسُج الاصْطِنَاعيَّة أو التَّرْكيبِيَّة الغِير مُنْفِذَة للمَاءِ لطِلائها بطبَقَةٍ ثقيلَة مُؤلَّفَة أَسَاسُها مِنْ خَليطٍ مِنْ زَيتِ تَجْفِيف وَسِنَاج,"Oil-coated or drying oil-based treated fabrics like wrapping and coarse fabrics of hemp, jute, flax, cotton, and waterproof synthetic or composite fabrics coated with drying oil and resin mixture",REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
590700150000,59,5907,590700,ـ ـ ـ ـ نسج مغطــاة بسيليكات لجعلها غير قابله للاحتراق (للستائر المقاومة للحريق مثلا),Fabrics coated with silicates to make them fire-resistant (e.g. fireproof curtains),REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
590700190001,59,5907,590700,اقمشة للتصفية لصنع فلاتر الهواء لمكيفات الفريون,Filter fabrics for air conditioners with freon,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
590700199999,59,5907,590700,غيرها,Other,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
590700200000,59,5907,590700,ـ ـ ـ نسج مرسوم عليها مناظر خلفية (ديكورات) للمسارح والمراسم (الاستوديوهات) أو لاستعمالات مماثلة,"Fabrics printed with scenic backgrounds (decorations) for theaters, ceremonies, studios, or similar uses",REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
590800000000,59,5908,590800,"""فتائل منسوجة أو مضفورة أو مصنرة، من مواد نسجية، للمصابيح و المواقد و القداحات و الشموع أو ما يماثلها؛ رقائق (أغشية) وهاجة لمصابيح الغاز وأقمشة مصنرة اسطوانية  تستخدم في صنعها، وإن كانت مشربة""","Wicks woven, braided, or knitted from textiles for lamps, stoves, lighters, candles, or similar; gas lamp mantles and cylindrical knitted fabrics used in their manufacture, even if impregnated",REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
590900100000,59,5909,590900,ـ ـ ـ المجهزة لإطفاء الحرائق,Prepared for fire extinguishing,REG-062,اللائحة الفنية لمعدات ومواد مكافحة الحريق,saber_coc_or_qm,PCoC|QM
590900900000,59,5909,590900,ـ ـ ـ غيرها,Other,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
591000000000,59,5910,591000,سيور نقل الحركة أو نقل المواد من مواد نسجية، وإن كانت مشربة، مطلية، مغطاة،  أو منضدة بلدائن أو مقواة بمعدن أو بمادة أُخرى.,"Conveyor or transmission belts of textile materials, impregnated, coated, covered, reinforced with metal or other materials",REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
591110000000,59,5911,591110,"ـ نسج ولباد ونسج مبطنة بلباد، مطلية أو مغطاة أو منضده بمطاط أو جلد أو بمواد أُخر، من الأنواع المستعملة في صنع كسوة أجهزة الندف، والنسج المماثلة لاستعمالات تقنيه أُخر، بما في ذلك النسج الضيقة (الشرائط) المصنوعة من قطيفة مشربه بمطاط لتغطية مغازل النسيج ""مكوك النسيج""","Textile fabrics, felt, and felt-lined fabrics coated, covered, or backed with rubber, leather, or other materials used for snow device covers and similar technical uses, including narrow fabrics (ribbons) of rubber-impregnated velvet for covering textile shuttles",REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
591120000000,59,5911,591120,ـ نسج النخل وإن كانت جاهزة,"Palm fiber fabrics, even if finished",REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
591131000000,59,5911,591131,ـ ـ وزن المتر المربع منها أقل من 650 جم,Weight per square meter less than 650 g,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
591132000000,59,5911,591132,ـ ـ وزن المتر المربع منها 650 جم  أو أكثر,Weight per square meter 650 g or more,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
591140000000,59,5911,591140,ـ أقمشة الترشيح أو التصفية من الأنواع المستعملة في معاصر الزيوت أو ما يماثلها، بما في ذلك ما كان منها مصنوعاً من شعر بشري,"Filter or straining fabrics used in oil presses or similar, including those made of human hair",REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
591190000000,59,5911,591190,ـ غيرها,Other,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
600110000001,60,6001,600110,من قطن,Cotton,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
600110000002,60,6001,600110,من آلياف تركيبية,Synthetic fibers,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
600110000003,60,6001,600110,من آلياف اصطناعية,Of synthetic fibers,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
600110000004,60,6001,600110,من صوف او وبر ناعم,Of wool or fine hair,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
600121000000,60,6001,600121,ـ ـ من قطن,Of cotton,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
600122000000,60,6001,600122,ـ ـ من ألياف تركيبية أو اصطناعية,Of synthetic or artificial fibers,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
600129000000,60,6001,600129,ـ ـ من مواد نسجية أُخر,Of other textile materials,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
600191000000,60,6001,600191,ـ ـ من قطن,Of cotton,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
600192000000,60,6001,600192,ـ ـ من ألياف تركيبية أو اصطناعية,Of synthetic or artificial fibers,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
600199000000,60,6001,600199,ـ ـ من مواد نسجية أُخر,Of other textile materials,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
600240000000,60,6002,600240,"""ـ  تحتوي على 5%، وزناً أو  أكثر وزناً من خيوط قابلة للمط """"الإستومير"""" ولكن لا تحتوى على خيوط مطاط""",Containing 5% or more by weight of elastomeric yarns but no rubber yarns,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
600290000000,60,6002,600290,ـ غيرها,Other,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
600310000001,60,6003,600310,مصنرة,Mercerized,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
600310000002,60,6003,600310,كروشية,Crocheted,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
600320000001,60,6003,600320,مصنرة,Mercerized,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
600320000002,60,6003,600320,كروشية,Crocheted,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
600330000001,60,6003,600330,مصنرة,Mercerized,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
600330000002,60,6003,600330,كروشية,Crocheted,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
600340000001,60,6003,600340,مصنرة,Mercerized,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
600340000002,60,6003,600340,كاروشية,Carroted,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
600390000000,60,6003,600390,ـ غيرها,Other,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
600410000000,60,6004,600410,"""ـ تحتوى على 5% وزنا ًأو أكثر من خيوط قابلة للمط """"الاستومير"""" ولكن لا تحتوى على خيوط مطاط""",Containing 5% or more by weight of elastomeric yarns but no rubber yarns,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
600490000000,60,6004,600490,ـ غيرها,Other,REG-047,اللائحة الفنية للمنتجات النسيجية,saber_coc_or_qm,PCoC|QM
