HS Code,Product Name,Technical Regulation,Certificates,Additional,Scraped_From,requirements_codes
570500190002,مفارش للطاولات من خيوط قطيفة,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
570500190003,مفارش للكراسي من خيوط قطيفة,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
570500190004,سجاد للتعليق على الحائط من خيوط قطيفة,اللائحة الفنية للمنتجات النسيجية,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-047|QM-COC
570500199999,ـ ـ ـ ـ غيرها,اللائحة الفنية للمنتجات النسيجية,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-047|QM-COC
570500200000,ـ ـ ـ سجاد (غير منسوج) من ألياف نسجية مندوفة متماسكة بمطاط أو بمواد لدنة الخ),اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
570500300000,ـ ـ ـ سجاد مصنر له مظهر الموكيت أو مظهر الفرو,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
570500900000,ـ ـ ـ غيرها,اللائحة الفنية للمنتجات النسيجية,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-047|QM-COC
580110100000,ـ ـ ـ لصناعة العبي و المشالح,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
580110900000,ـ ـ ـ غيرها,اللائحة الفنية للمنتجات النسيجية,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-047|QM-COC
580121000000,"""ـ ـ أقمشة منسوجة ذات خمل من اللحمة ، غير مقصوصة""",اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
580122000000,"""ـ ـ أقمشة منسوجة ذات خمل من اللحمة، مقصوصة مضلعة (كوردوري)""",اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
580123000000,ـ ـ أقمشة منسوجة آخر ذات خمل من اللحمة,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
580126000000,"ـ ـ أقمشة منسوجة من خيوط قطيفية ""شينيل""",اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
580127000000,-- أقمشة منسوجة ذات مخمل من السدي,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
580131000000,"""ـ ـ أقمشة منسوجة ذات خمل من اللحمة، غير مقصوصة""",اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
580132000000,"""ـ ـ أقمشة منسوجة ذات خمل من اللحمة، مقصوصة مضلعة """"كوردوري""""""",اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
580133000000,ـ ـ أقمشة منسوجة أخر ذات خمل من اللحمة,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
580136000000,"""ـ ـ أقمشة منسوجة من خيوط قطيفية """"شينيل""""""",اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
580137000000,-- أقمشة منسوجة ذات خمل من السدى,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
580190110000,ـ ـ ـ ـ لصناعة العبي و المشالح,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
580190190000,ـ ـ ـ ـ غيرها,اللائحة الفنية للمنتجات النسيجية,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-047|QM-COC
580190900000,ـ ـ ـ غيرها,اللائحة الفنية للمنتجات النسيجية,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-047|QM-COC
580210000000,"""ـ أقمشة منسوجة مزردة من النوع الإسفنجي (نسج المناشف وما يماثلها """" تيري"""") ، من قطن:""",اللائحة الفنية للمنتجات النسيجية,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-047|QM-COC
580220000000,"""ـ أقمشة منسوجة من النوع الإسفنجي ونسج المناشف وما يماثلها """" تيري""""، من مواد نسجية أُخر""",اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
580230000000,ـ أقمشة ذات أوبار من مواد نسجية,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
580300000000,نسج بعقدة غزيه، عدا النسج الضيقة (الشرائط) الداخلة في البند 5806.,اللائحة الفنية للمنتجات النسيجية,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-047|QM-COC
580410000000,ـ تول وأقمشة شبكية آخر,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
580421000000,ـ ـ من ألياف تركيبية أو اصطناعية,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
580429000000,ـ ـ من مواد نسجية أُخر,اللائحة الفنية للمنتجات النسيجية,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-047|QM-COC
580430000000,ـ مسننات يدوية الصنع,اللائحة الفنية للمنتجات النسيجية,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-047|QM-COC
580500000000,"""ديابيج يدوية النسج من أنواع جوبلان، فلاندر،  أوبيسون، بوفييه وما يماثلها وديابيج مشغولة بالإبرة (بالغرزة الصغيرة أو بالغرزة المتقاطعة مثلاً)، وإن كانت جاهزة""",اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
580610000000,ـ أشرطة من أقمشة منسوجة ذات خمل(بما فيها أقمشة مزردة من النوع الإسفنجي)وأقمشة من خيوط قطيفية (شنيل),اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
580620000000,ـ أشرطة منسوجة أُخر، تحتوي على 5% أو أكثر وزناً من خيوط قابلة للمط أو خيوط مطاط.,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
580631000000,ـ ـ من قطن,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
580632000000,ـ ـ من ألياف تركيبية أو اصطناعية,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
580639000000,ـ ـ من مواد نسجية أُخر,اللائحة الفنية للمنتجات النسيجية,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-047|QM-COC
580640000000,ـ أقمشة ضيقة (شرائط) مؤلفة من سدى دون لحمه مجمعة بواسطة لاصق (البولدويك),اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
580710000000,ـ منسوجة,اللائحة الفنية للمنتجات النسيجية,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-047|QM-COC
580790000000,ـ غيرها,اللائحة الفنية للمنتجات النسيجية,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-047|QM-COC
580810000000,ـ ضفائر أثواباً,اللائحة الفنية للمنتجات النسيجية,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-047|QM-COC
580890000000,ـ غيرها,اللائحة الفنية للمنتجات النسيجية,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-047|QM-COC
580900000000,"""أقمشة منسوجة من خيوط من معدن و أقمشة منسوجة من خيوط نسجية ممعدنة مما يدخل في البند 5605، من الأنواع المستعملة للألبسة و للمفروشات أو لاستعمالات مماثلة، غير مذكورة ولا داخلة في مكان آخر""",اللائحة الفنية للمنتجات النسيجية,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-047|QM-COC
581010000000,ـ مطرزات من دون أرضية ظاهرة,اللائحة الفنية للمنتجات النسيجية,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-047|QM-COC
581091000000,ـ ـ من قطن,اللائحة الفنية للمنتجات النسيجية,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-047|QM-COC
581092000000,ـ ـ من ألياف تركيبية أو اصطناعية,اللائحة الفنية للمنتجات النسيجية,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-047|QM-COC
581099000000,ـ ـ من مواد نسجية أُخر,اللائحة الفنية للمنتجات النسيجية,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-047|QM-COC
581100000000,"""منتجات نسجية ذات حشو، أثواباً ، تتكون من طبقة أو أكثر من مواد نسجية مضمومة إلى حشو، بالغرز أو بطريقة أُخرى، عدا المطرزات الداخلة في البند 5810""",اللائحة الفنية للمنتجات النسيجية,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-047|QM-COC
590110000000,"""ـ نسج مطلية بصمغ أو بمواد نشوية، من الأنواع المستعملة للتغليف الخارجي للكتب وغيرها من الاستعمالات المماثلة""",اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
590190100000,ـ ـ ـ نسج شفافة لنقل الرسوم,اللائحة الفنية للمنتجات النسيجية,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-047|QM-COC
590190200000,ـ ـ ـ نسج محضرة للرسم بالألوان(كانفا),اللائحة الفنية للمنتجات النسيجية,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-047|QM-COC
590190300000,ـ ـ ـ نسج مقساة من الأنواع المستعملة لصناعة القبعات,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
590210000000,ـ من نايلون أو من بولي أميدات أُخر,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
590220000000,ـ من بوليسترات,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
590290000000,ـ غيرها,اللائحة الفنية للمنتجات النسيجية,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-047|QM-COC
590310000000,ـ ببولي (فينيل كلوريد),اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
590320000000,ـ ببولي يوريثان,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
590390000000,ـ غيرها,اللائحة الفنية للمنتجات النسيجية,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-047|QM-COC
590410000000,ـ مشمع أرضية (لينوليوم),اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
590490000000,ـ غيرها,اللائحة الفنية للمنتجات النسيجية,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-047|QM-COC
590500100000,ـ ـ ـ من قطيفة,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
590500200000,ـ ـ ـ من قطن,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
590500600000,ـ ـ ـ من مواد نسجية تركيبية أو اصطناعية,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
590500900000,ـ ـ ـ من مواد نسجية أخر,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
590610000000,ـ أشرطة لاصقة بعرض لا يزيد عن 20 سم,اللائحة الفنية للمواد والأشرطة اللاصقة و الغراء والمنتجات ذات العلاقة,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-037|COC-QM
590691000000,ـ ـ مصنرة أو كروشيه,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
590699000000,ـ ـ غيرها,اللائحة الفنية للمنتجات النسيجية,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-047|QM-COC
590700110000,ـ ـ ـ ـ النسج المطلية بالقطران أو القار أو المواد المماثلة من الأنواع المستعملة لتحضير أغطية البضائع وأقمشة التغليف,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
590700120000,ـ ـ ـ ـ النسج المطلية بمواد شمعية,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
590700130000,ـ ـ ـ ـ النسج الرقيقة المطلية أو المشبعة بمحضر أساسه راتنجات طبيعية وكافور,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
590700140000,النُّسُج المَطْليَّة أو المُشْرَبَة بالزَّيتِ أو مُحَضَّرَاتٌ أَسَاسُها زَيْتُ تَجْفِيف، مِثْلُ أَقْمِشَةِ التَّغْلِيفِ وَالنُّسُج القويَّة الخَشِنَة مِنَ القِنْب والجُوتِ والكِتَّان والقُطْن، وَالنَّسُج الاصْطِنَاعيَّة أو التَّرْكيبِيَّة الغِير مُنْفِذَة للمَاءِ لطِلائها بطبَقَةٍ ثقيلَة مُؤلَّفَة أَسَاسُها مِنْ خَليطٍ مِنْ زَيتِ تَجْفِيف وَسِنَاج,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
590700150000,ـ ـ ـ ـ نسج مغطــاة بسيليكات لجعلها غير قابله للاحتراق (للستائر المقاومة للحريق مثلا),اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
590700190001,اقمشة للتصفية لصنع فلاتر الهواء لمكيفات الفريون,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
590700199999,غيرها,اللائحة الفنية للمنتجات النسيجية,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-047|QM-COC
590700200000,ـ ـ ـ نسج مرسوم عليها مناظر خلفية (ديكورات) للمسارح والمراسم (الاستوديوهات) أو لاستعمالات مماثلة,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
590800000000,"""فتائل منسوجة أو مضفورة أو مصنرة، من مواد نسجية، للمصابيح و المواقد و القداحات و الشموع أو ما يماثلها؛ رقائق (أغشية) وهاجة لمصابيح الغاز وأقمشة مصنرة اسطوانية  تستخدم في صنعها، وإن كانت مشربة""",اللائحة الفنية للمنتجات النسيجية,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-047|QM-COC
590900100000,ـ ـ ـ المجهزة لإطفاء الحرائق,اللائحة الفنية لمعدات ومواد مكافحة الحريق,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-062|COC-QM
590900900000,ـ ـ ـ غيرها,اللائحة الفنية للمنتجات النسيجية,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-047|QM-COC
591000000000,سيور نقل الحركة أو نقل المواد من مواد نسجية، وإن كانت مشربة، مطلية، مغطاة،  أو منضدة بلدائن أو مقواة بمعدن أو بمادة أُخرى.,اللائحة الفنية للمنتجات النسيجية,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-047|QM-COC
591110000000,"ـ نسج ولباد ونسج مبطنة بلباد، مطلية أو مغطاة أو منضده بمطاط أو جلد أو بمواد أُخر، من الأنواع المستعملة في صنع كسوة أجهزة الندف، والنسج المماثلة لاستعمالات تقنيه أُخر، بما في ذلك النسج الضيقة (الشرائط) المصنوعة من قطيفة مشربه بمطاط لتغطية مغازل النسيج ""مكوك النسيج""",اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
591120000000,ـ نسج النخل وإن كانت جاهزة,اللائحة الفنية للمنتجات النسيجية,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-047|QM-COC
591131000000,ـ ـ وزن المتر المربع منها أقل من 650 جم,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
591132000000,ـ ـ وزن المتر المربع منها 650 جم  أو أكثر,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
591140000000,ـ أقمشة الترشيح أو التصفية من الأنواع المستعملة في معاصر الزيوت أو ما يماثلها، بما في ذلك ما كان منها مصنوعاً من شعر بشري,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
591190000000,ـ غيرها,اللائحة الفنية للمنتجات النسيجية,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-047|QM-COC
600110000001,من قطن,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
600110000002,من آلياف تركيبية,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
600110000003,من آلياف اصطناعية,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
600110000004,من صوف او وبر ناعم,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
600121000000,ـ ـ من قطن,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
600122000000,ـ ـ من ألياف تركيبية أو اصطناعية,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
600129000000,ـ ـ من مواد نسجية أُخر,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
600191000000,ـ ـ من قطن,اللائحة الفنية للمنتجات النسيجية,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-047|QM-COC
600192000000,ـ ـ من ألياف تركيبية أو اصطناعية,اللائحة الفنية للمنتجات النسيجية,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-047|QM-COC
600199000000,ـ ـ من مواد نسجية أُخر,اللائحة الفنية للمنتجات النسيجية,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-047|QM-COC
600240000000,"""ـ  تحتوي على 5%، وزناً أو  أكثر وزناً من خيوط قابلة للمط """"الإستومير"""" ولكن لا تحتوى على خيوط مطاط""",اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
600290000000,ـ غيرها,اللائحة الفنية للمنتجات النسيجية,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-047|QM-COC
600310000001,مصنرة,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
600310000002,كروشية,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
600320000001,مصنرة,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
600320000002,كروشية,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
600330000001,مصنرة,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
600330000002,كروشية,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
600340000001,مصنرة,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
600340000002,كاروشية,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
600390000000,ـ غيرها,اللائحة الفنية للمنتجات النسيجية,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-047|QM-COC
600410000000,"""ـ تحتوى على 5% وزنا ًأو أكثر من خيوط قابلة للمط """"الاستومير"""" ولكن لا تحتوى على خيوط مطاط""",اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
600490000000,ـ غيرها,اللائحة الفنية للمنتجات النسيجية,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-047|QM-COC
600521000000,ـ ـ غير مقصورة أو مقصورة,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
600522000000,ـ ـ مصبوغة,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
600523000000,ـ ـ من خيوط ذات ألوان مختلفة,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
600524000000,ـ ـ  مطبوعة,اللائحة الفنية للمنتجات النسيجية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-047|COC-QM
600535000000,ـ ـ الأقمشة المحددة في ملاحظة البند الفرعي 1 لهذا الفصل,اللائحة الفنية للمنتجات النسيجية,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-047|QM-COC
600536000000,ـ ـ غيرها، غير مقصورة أو مقصورة,اللائحة الفنية للمنتجات النسيجية,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-047|QM-COC
600537000000,ـ ـ غيرها،  مصبوغة,اللائحة الفنية للمنتجات النسيجية,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-047|QM-COC
600538000000,ـ ـ  غيرها، من خيوط ذات ألوان مختلفة,اللائحة الفنية للمنتجات النسيجية,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-047|QM-COC
600539000000,ـ ـ غيرها، مطبوعة,اللائحة الفنية للمنتجات النسيجية,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-047|QM-COC
600541000000,ـ ـ غير مقصورة أو مقصورة,اللائحة الفنية للمنتجات النسيجية,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-047|QM-COC
600542000000,ـ ـ مصبوغة,اللائحة الفنية للمنتجات النسيجية,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-047|QM-COC
600543000000,ـ ـ من خيوط ذات ألوان مختلفة,اللائحة الفنية للمنتجات النسيجية,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-047|QM-COC
600544000000,ـ ـ مطبوعة,اللائحة الفنية للمنتجات النسيجية,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-047|QM-COC
600590000000,ـ  غيرها,اللائحة الفنية للمنتجات النسيجية,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-047|QM-COC
